supplier_id,source_supplier_id,supplier_name,normalized_name,country_code,country_name,supplier_type,supplier_status,source_id,source_file_id,source_record_id,collected_at
sup_wb_876833,876833,MEDLEGIIN HOTHON,MEDLEGIIN HOTHON,MNG,Mongolia,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76721,2026-08-19
sup_wb_04617d0d4c952a22,04617d0d4c952a22,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,ETH,Ethiopia,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76080,2026-08-19
sup_wb_662485,662485,SABRI FOR COMPUTER AND COMMUNICATION SYSTEMS,SABRI FOR COMPUTER AND COMMUNICATION SYSTEMS,PSE,West Bank and Gaza,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76464,2026-08-19
sup_wb_877296,877296,SOCIAL POLICY DEVELOPMENT AND RESEARCH CENTER,SOCIAL POLICY DEVELOPMENT AND RESEARCH CENTER,MNG,Mongolia,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76720,2026-08-19
sup_wb_877245,877245,AFIM,AFIM,MNG,Mongolia,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76719,2026-08-19
sup_wb_842142,842142,GHATWARY MEDICAL,GHATWARY MEDICAL,EGY,"Egypt, Arab Republic of",contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,75744,2026-08-19
sup_wb_796866,796866,LAMIAT ABDOULLAHI,LAMIAT ABDOULLAHI,COM,Comoros,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77055,2026-08-19
sup_wb_763457,763457,AL-MOUSTAHAFIDHOU BEN SOULAIMANA,AL-MOUSTAHAFIDHOU BEN SOULAIMANA,COM,Comoros,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77054,2026-08-19
sup_wb_796845,796845,EL HABIBE AHAMADA,EL HABIBE AHAMADA,COM,Comoros,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77053,2026-08-19
sup_wb_798156,798156,ABDOU EL ANFOUR ABDOU MBOREHA,ABDOU EL ANFOUR ABDOU MBOREHA,COM,Comoros,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77181,2026-08-19
sup_wb_06b69f3eaa400054,06b69f3eaa400054,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,SRB,Serbia,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76214,2026-08-19
sup_wb_746691,746691,MOHAMED CHOUDJAY,MOHAMED CHOUDJAY,COM,Comoros,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77180,2026-08-19
sup_wb_853473,853473,BENDJEDID MOHAMED DHAKOINE,BENDJEDID MOHAMED DHAKOINE,COM,Comoros,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76911,2026-08-19
sup_wb_863759,863759,ASLAM G ENTERPRISES,ASLAM G ENTERPRISES,NGA,Nigeria,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77052,2026-08-19
sup_wb_791f94672760688c,791f94672760688c,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,NGA,Nigeria,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76463,2026-08-19
sup_wb_460616,460616,EAGLE SCIENTIFIC LIMITED,EAGLE SCIENTIFIC LIMITED,GBR,United Kingdom,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77653,2026-08-19
sup_wb_869258,869258,YAWAR BUILDER,YAWAR BUILDER,PAK,Pakistan,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77051,2026-08-19
sup_wb_018fc3b0e0aa293e,018fc3b0e0aa293e,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,DMA,Dominica,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76718,2026-08-19
sup_wb_591880,591880,GROUPE ALMABROUKH SARL,GROUPE ALMABROUKH SARL,TCD,Chad,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,75635,2026-08-19
sup_wb_02e2d65b5a7215b7,02e2d65b5a7215b7,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,HND,Honduras,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,75743,2026-08-19
sup_wb_6bc2c51ea49c10c7,6bc2c51ea49c10c7,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,COL,Colombia,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,75742,2026-08-19
sup_wb_07b59f16db9f53f4,07b59f16db9f53f4,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,COL,Colombia,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76462,2026-08-19
sup_wb_1cdfda296bb5bad6,1cdfda296bb5bad6,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,MNG,Mongolia,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,75741,2026-08-19
sup_wb_05b10a005dd75d86,05b10a005dd75d86,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,PNG,Papua New Guinea,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,75872,2026-08-19
sup_wb_32c6dea4fbc3fbd5,32c6dea4fbc3fbd5,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,TUV,Tuvalu,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76079,2026-08-19
sup_wb_869546,869546,LAO TOYOTA SERVICE,LAO TOYOTA SERVICE,LAO,Lao People's Democratic Republic,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77311,2026-08-19
sup_wb_14e3b40468b2d7da,14e3b40468b2d7da,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,FSM,"Micronesia, Federated States of",contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76078,2026-08-19
sup_wb_872010,872010,ULTIMATEWINGS INTERNATIONAL LIMITED,ULTIMATEWINGS INTERNATIONAL LIMITED,NGA,Nigeria,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76077,2026-08-19
sup_wb_874865,874865,NIVE GROUP,NIVE GROUP,GEO,Georgia,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76328,2026-08-19
sup_wb_391349,391349,CAMP DAVID GLOBAL SYNERGY LIMITED,CAMP DAVID GLOBAL SYNERGY LIMITED,NGA,Nigeria,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76076,2026-08-19
sup_wb_872033,872033,FIRST CLASS CAPITAL PROJECT LTD,FIRST CLASS CAPITAL PROJECT LTD,NGA,Nigeria,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76075,2026-08-19
sup_wb_854633,854633,KANANA LOGISTICS COMPANY LIMITED,KANANA LOGISTICS COMPANY LIMITED,TZA,Tanzania,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76213,2026-08-19
sup_wb_859279,859279,KTM,KTM,BFA,Burkina Faso,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77310,2026-08-19
sup_wb_830263,830263,DEEP CONSTRUCTION LTD,DEEP CONSTRUCTION LTD,TZA,Tanzania,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76212,2026-08-19
sup_wb_374112,374112,CLALON TECHNOLOGIES COMPANY LTD,CLALON TECHNOLOGIES COMPANY LTD,TZA,Tanzania,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,75871,2026-08-19
sup_wb_0e23d12acfd13d71,0e23d12acfd13d71,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,COL,Colombia,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,75494,2026-08-19
sup_wb_845979,845979,ETS GRYN,ETS GRYN,CMR,Cameroon,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76910,2026-08-19
sup_wb_419703,419703,"RCS ANGOLA - REDE, COMPUTADORES E SERVIÇOS, LDA","RCS ANGOLA - REDE, COMPUTADORES E SERVIÇOS, LDA",AGO,Angola,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76909,2026-08-19
sup_wb_877561,877561,SAHELIA SOLAR,SAHELIA SOLAR,BFA,Burkina Faso,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77309,2026-08-19
sup_wb_855443,855443,CHAKIRA AHMED,CHAKIRA AHMED,COM,Comoros,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77050,2026-08-19
sup_wb_873990,873990,ASAJ PROJECTS & SERVICES LTD,ASAJ PROJECTS & SERVICES LTD,NGA,Nigeria,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76074,2026-08-19
sup_wb_873957,873957,PREMIUM PROJECT INFRASTRUCTURE LTD,PREMIUM PROJECT INFRASTRUCTURE LTD,NGA,Nigeria,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76073,2026-08-19
sup_wb_05146b0d7b34b280,05146b0d7b34b280,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,SOM,"Somalia, Federal Republic of",contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77179,2026-08-19
sup_wb_936923,936923,BILIJOE+BERGER NIGERIA LIMITED,BILIJOE+BERGER NIGERIA LIMITED,NGA,Nigeria,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76072,2026-08-19
sup_wb_873898,873898,DOJ CONTRACTORS NIG. LTD,DOJ CONTRACTORS NIG. LTD,NGA,Nigeria,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76071,2026-08-19
sup_wb_873930,873930,BP SANY CO. NIG. LTD,BP SANY CO. NIG. LTD,NGA,Nigeria,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,75870,2026-08-19
sup_wb_30ca979d2f2f8545,30ca979d2f2f8545,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,GHA,Ghana,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77178,2026-08-19
sup_wb_835323,835323,MONFALCONE CONSULTING LIMITED,MONFALCONE CONSULTING LIMITED,UGA,Uganda,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,75740,2026-08-19
sup_wb_864076,864076,ACACIA CONSTRUCTION LIMITED,ACACIA CONSTRUCTION LIMITED,TZA,Tanzania,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76211,2026-08-19
sup_wb_864011,864011,PARIK LIMITED,PARIK LIMITED,TZA,Tanzania,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76070,2026-08-19
sup_wb_03f8e4181bf89a3f,03f8e4181bf89a3f,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,MWI,Malawi,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77652,2026-08-19
sup_wb_03207cd484b4c2f1,03207cd484b4c2f1,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,MWI,Malawi,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77651,2026-08-19
sup_wb_476745,476745,CONSUMER ELECTRONICS,CONSUMER ELECTRONICS,MWI,Malawi,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76563,2026-08-19
sup_wb_878231,878231,HI FI ELECTRONICS,HI FI ELECTRONICS,MWI,Malawi,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76562,2026-08-19
sup_wb_878234,878234,KLEM TECHNOLOGIES,KLEM TECHNOLOGIES,MWI,Malawi,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76561,2026-08-19
sup_wb_d7e49b830661ad20,d7e49b830661ad20,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,PNG,Papua New Guinea,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,75634,2026-08-19
sup_wb_327972,327972,WAPCOS LIMITED,WAPCOS LIMITED,IND,India,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,75493,2026-08-19
sup_wb_557180,557180,FLEXDATA SOLUTIONS PTY LTD,FLEXDATA SOLUTIONS PTY LTD,AUS,Australia,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,75739,2026-08-19
sup_wb_852511,852511,TIKATAI TRADING,TIKATAI TRADING,KIR,Kiribati,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,75492,2026-08-19
sup_wb_858435,858435,PINTECH,PINTECH,KIR,Kiribati,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,75489,2026-08-19
sup_wb_858446,858446,TIKATAI TRADING,TIKATAI TRADING,KIR,Kiribati,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,75490,2026-08-19
sup_wb_40e228eabfb47f6f,40e228eabfb47f6f,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,PAK,Pakistan,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76069,2026-08-19
sup_wb_25260ae2069ebf52,25260ae2069ebf52,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,IDN,Indonesia,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77650,2026-08-19
sup_wb_972357,972357,TRAINING AND TECHNOLOGY TRANSFER,TRAINING AND TECHNOLOGY TRANSFER,NZL,New Zealand,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,75738,2026-08-19
sup_wb_853496,853496,CONSERVATION OUTCOMES,CONSERVATION OUTCOMES,ZAF,South Africa,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76327,2026-08-19
sup_wb_39fee67b0dbd9560,39fee67b0dbd9560,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,BFA,Burkina Faso,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,75633,2026-08-19
sup_wb_024417bfe16ec796,024417bfe16ec796,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,BFA,Burkina Faso,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76461,2026-08-19
sup_wb_876864,876864,SETS TUSHIG AUDIT,SETS TUSHIG AUDIT,MNG,Mongolia,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76717,2026-08-19
sup_wb_878095,878095,«STECK» COMPANY,«STECK» COMPANY,RUS,Russian Federation,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76068,2026-08-19
sup_wb_801510,801510,IRRIGATION DEPARTMENT,IRRIGATION DEPARTMENT,LKA,Sri Lanka,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77308,2026-08-19
sup_wb_986806,986806,SOFTENGI UKRAINE,SOFTENGI UKRAINE,UKR,Ukraine,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,75488,2026-08-19
sup_wb_d57cd56aa60fd425,d57cd56aa60fd425,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,LSO,Lesotho,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76716,2026-08-19
sup_wb_1447621bdf3da640,1447621bdf3da640,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,BOL,Bolivia,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76067,2026-08-19
sup_wb_053ca546a2f2b590,053ca546a2f2b590,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,COL,Colombia,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,75331,2026-08-19
sup_wb_876445,876445,PALIKIR CONSULTING SERVICES,PALIKIR CONSULTING SERVICES,FSM,"Micronesia, Federated States of",contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76066,2026-08-19
sup_wb_901166,901166,BTS PRO,BTS PRO,MDA,Moldova,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77049,2026-08-19
sup_wb_877853,877853,ANDRIANAVONY DIAMONDRA ARILALA,ANDRIANAVONY DIAMONDRA ARILALA,MDG,Madagascar,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,75330,2026-08-19
sup_wb_835488,835488,CIVIL ENGINEERING INSTITUTE “MACEDONIA” JSC SKOPJE,CIVIL ENGINEERING INSTITUTE “MACEDONIA” JSC SKOPJE,MKD,North Macedonia,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76715,2026-08-19
sup_wb_01079522b685d8e0,01079522b685d8e0,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,MDA,Moldova,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77307,2026-08-19
sup_wb_f7a2d33f57c19363,f7a2d33f57c19363,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,ETH,Ethiopia,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76714,2026-08-19
sup_wb_866764,866764,RADX CONSTRUCTION,RADX CONSTRUCTION,MOZ,Mozambique,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,75867,2026-08-19
sup_wb_765781,765781,"LT SOLE CO., LTD","LT SOLE CO., LTD",LAO,Lao People's Democratic Republic,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77649,2026-08-19
sup_wb_5b606e9b0f88143a,5b606e9b0f88143a,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,NGA,Nigeria,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,75329,2026-08-19
sup_wb_878798,878798,DK INTER,DK INTER,BFA,Burkina Faso,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77306,2026-08-19
sup_wb_016606265eed44fe,016606265eed44fe,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,SEN,Senegal,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77177,2026-08-19
sup_wb_829571,829571,LLC STROY REM,LLC STROY REM,TJK,Tajikistan,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76460,2026-08-19
sup_wb_878430,878430,"LLC ""CADATSRE AND GEOINFORMATION SYSTEM"" LTD","LLC ""CADATSRE AND GEOINFORMATION SYSTEM"" LTD",TJK,Tajikistan,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77648,2026-08-19
sup_wb_613935,613935,"SOGEPOWER COMERCIO E INDUSTRIA, LDA","SOGEPOWER COMERCIO E INDUSTRIA, LDA",AGO,Angola,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77176,2026-08-19
sup_wb_5f845fa322540f3b,5f845fa322540f3b,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,BFA,Burkina Faso,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76065,2026-08-19
sup_wb_510938,510938,H&M NIGERIA LIMITED,H&M NIGERIA LIMITED,NGA,Nigeria,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77175,2026-08-19
sup_wb_580955,580955,RIC ROCK CONSTRUCTION NIGERIA LIMITED,RIC ROCK CONSTRUCTION NIGERIA LIMITED,NGA,Nigeria,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77174,2026-08-19
sup_wb_842635,842635,HOROS,HOROS,UKR,Ukraine,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76713,2026-08-19
sup_wb_413598,413598,PRETECO SA,PRETECO SA,ARG,Argentina,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,75736,2026-08-19
sup_wb_02571471e96c29ae,02571471e96c29ae,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,PNG,Papua New Guinea,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77173,2026-08-19
sup_wb_808974,808974,"GROUPEMENT SALIENCE CONSULTING, MACMILLAN KECK, AQEST","GROUPEMENT SALIENCE CONSULTING, MACMILLAN KECK, AQEST",ARE,United Arab Emirates,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77305,2026-08-19
sup_wb_03513ca520a0847e,03513ca520a0847e,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,ECU,Ecuador,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,75328,2026-08-19
sup_wb_863361,863361,DISTRIBUIDORA COMERCIAL S. A. (DICOSA).,DISTRIBUIDORA COMERCIAL S. A. (DICOSA).,HND,Honduras,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76459,2026-08-19
sup_wb_0cbed94be5d814e2,0cbed94be5d814e2,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,AGO,Angola,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76712,2026-08-19
sup_wb_25f780497ec7cd02,25f780497ec7cd02,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,DMA,Dominica,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76064,2026-08-19
sup_wb_06fb8d2bf9327ba8,06fb8d2bf9327ba8,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,COL,Colombia,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,75155,2026-08-19
sup_wb_0ab8f048d6ec829e,0ab8f048d6ec829e,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,DMA,Dominica,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76326,2026-08-19
sup_wb_0797ba149f68e4c7,0797ba149f68e4c7,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,CMR,Cameroon,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,75866,2026-08-19
sup_wb_727337,727337,SHIVA DAKAL,SHIVA DAKAL,NPL,Nepal,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,75487,2026-08-19
sup_wb_700937,700937,HORIZON CONCEPTS LTD,HORIZON CONCEPTS LTD,NZL,New Zealand,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,75327,2026-08-19
sup_wb_784254,784254,BINOI USTUVOR,BINOI USTUVOR,TJK,Tajikistan,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77647,2026-08-19
sup_wb_494158,494158,EY FORD RHODES CHARTERED ACCOUNTANT,EY FORD RHODES CHARTERED ACCOUNTANT,PAK,Pakistan,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76456,2026-08-19
sup_wb_617506,617506,CNS ENGINEERING (PVT.) LIMITED,CNS ENGINEERING (PVT.) LIMITED,PAK,Pakistan,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76457,2026-08-19
sup_wb_691279,691279,M/S TALLYMARKS CONSULTING (TMC),M/S TALLYMARKS CONSULTING (TMC),PAK,Pakistan,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76458,2026-08-19
sup_wb_7c4ee51f2ab1a7fa,7c4ee51f2ab1a7fa,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,PAK,Pakistan,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,75326,2026-08-19
sup_wb_861852,861852,ACLIS,ACLIS,BDI,Burundi,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76063,2026-08-19
sup_wb_0557fa81f9d50552,0557fa81f9d50552,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,AGO,Angola,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76711,2026-08-19
sup_wb_5bb2ed9a2e4a3f5e,5bb2ed9a2e4a3f5e,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,AGO,Angola,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76560,2026-08-19
sup_wb_818656,818656,RASOAVELONORO AIMÉE,RASOAVELONORO AIMÉE,MDG,Madagascar,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,75325,2026-08-19
sup_wb_06c79a1441a492df,06c79a1441a492df,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,PSE,West Bank and Gaza,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,75154,2026-08-19
sup_wb_856420,856420,SANAAG PROCUREMENT AND LOGISTICS,SANAAG PROCUREMENT AND LOGISTICS,SOM,"Somalia, Federal Republic of",contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,75338,2026-08-19
sup_wb_34990,34990,UNITED NATIONS CHILDREN'S FUND (UNICEF),UNITED NATIONS CHILDREN'S FUND (UNICEF),,World,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,75153,2026-08-19
sup_wb_839257,839257,TIBBI ZAMONAVI,TIBBI ZAMONAVI,TJK,Tajikistan,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76455,2026-08-19
sup_wb_027de9306ace3e1d,027de9306ace3e1d,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,JOR,Jordan,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,75337,2026-08-19
