award_supplier_id,award_id,supplier_id,supplier_role,awarded_value,currency_code,source_id,source_file_id,source_record_id
as_wb_76069,awd_wb_1788112,sup_wb_40e228eabfb47f6f,awardee,8989.57,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76069
as_wb_77650,awd_wb_1788115,sup_wb_25260ae2069ebf52,awardee,13968.88,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77650
as_wb_75738,awd_wb_1788126,sup_wb_972357,awardee,112627.23,USD,src_worldbank_finances1,file_worldbank_ds00005_001,75738
as_wb_76327,awd_wb_1788133,sup_wb_853496,awardee,9239.06,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76327
as_wb_75633,awd_wb_1788143,sup_wb_39fee67b0dbd9560,awardee,20906.40,USD,src_worldbank_finances1,file_worldbank_ds00005_001,75633
as_wb_76461,awd_wb_1788145,sup_wb_024417bfe16ec796,awardee,12670.49,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76461
as_wb_75632,awd_wb_1788147,sup_wb_769141,awardee,478403.14,USD,src_worldbank_finances1,file_worldbank_ds00005_001,75632
as_wb_76717,awd_wb_1788148,sup_wb_876864,awardee,234768.01,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76717
as_wb_75737,awd_wb_1788151,sup_wb_769141,awardee,190039.99,USD,src_worldbank_finances1,file_worldbank_ds00005_001,75737
as_wb_76068,awd_wb_1788158,sup_wb_878095,awardee,317534.67,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76068
as_wb_77308,awd_wb_1788163,sup_wb_801510,awardee,11383.73,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77308
as_wb_75488,awd_wb_1788172,sup_wb_986806,awardee,116304.00,USD,src_worldbank_finances1,file_worldbank_ds00005_001,75488
as_wb_76716,awd_wb_1788173,sup_wb_d57cd56aa60fd425,awardee,909.17,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76716
as_wb_76067,awd_wb_1788185,sup_wb_1447621bdf3da640,awardee,24417.26,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76067
as_wb_75331,awd_wb_1788226,sup_wb_053ca546a2f2b590,awardee,9908.27,USD,src_worldbank_finances1,file_worldbank_ds00005_001,75331
as_wb_76066,awd_wb_1788227,sup_wb_876445,awardee,309000.00,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76066
as_wb_77049,awd_wb_1788251,sup_wb_901166,awardee,35351.44,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77049
as_wb_75330,awd_wb_1788256,sup_wb_877853,awardee,38358.25,USD,src_worldbank_finances1,file_worldbank_ds00005_001,75330
as_wb_76715,awd_wb_1788272,sup_wb_835488,awardee,75582.70,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76715
as_wb_77307,awd_wb_1788291,sup_wb_01079522b685d8e0,awardee,24084.78,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77307
as_wb_76714,awd_wb_1788295,sup_wb_f7a2d33f57c19363,awardee,23761.75,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76714
as_wb_75869,awd_wb_1788312,sup_wb_866764,awardee,98637.86,USD,src_worldbank_finances1,file_worldbank_ds00005_001,75869
as_wb_75868,awd_wb_1788316,sup_wb_866764,awardee,93940.82,USD,src_worldbank_finances1,file_worldbank_ds00005_001,75868
as_wb_77649,awd_wb_1788321,sup_wb_765781,awardee,43071.38,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77649
as_wb_75867,awd_wb_1788323,sup_wb_866764,awardee,97072.18,USD,src_worldbank_finances1,file_worldbank_ds00005_001,75867
as_wb_75329,awd_wb_1788343,sup_wb_5b606e9b0f88143a,awardee,2584.60,USD,src_worldbank_finances1,file_worldbank_ds00005_001,75329
as_wb_77306,awd_wb_1788345,sup_wb_878798,awardee,40681.52,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77306
as_wb_77177,awd_wb_1788356,sup_wb_016606265eed44fe,awardee,61610.00,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77177
as_wb_76460,awd_wb_1788359,sup_wb_829571,awardee,49295.77,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76460
as_wb_77648,awd_wb_1788360,sup_wb_878430,awardee,126982.64,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77648
as_wb_77176,awd_wb_1788364,sup_wb_613935,awardee,41000.00,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77176
as_wb_76065,awd_wb_1788378,sup_wb_5f845fa322540f3b,awardee,22453.45,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76065
as_wb_77175,awd_wb_1788390,sup_wb_510938,awardee,2652846.91,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77175
as_wb_77174,awd_wb_1788391,sup_wb_580955,awardee,3223301.87,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77174
as_wb_76713,awd_wb_1788392,sup_wb_842635,awardee,3000117.83,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76713
as_wb_75736,awd_wb_1788394,sup_wb_413598,awardee,1038555.61,USD,src_worldbank_finances1,file_worldbank_ds00005_001,75736
as_wb_77173,awd_wb_1788395,sup_wb_02571471e96c29ae,awardee,253729.14,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77173
as_wb_77305,awd_wb_1788398,sup_wb_808974,awardee,212168.00,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77305
as_wb_75328,awd_wb_1788405,sup_wb_03513ca520a0847e,awardee,44339.81,USD,src_worldbank_finances1,file_worldbank_ds00005_001,75328
as_wb_76459,awd_wb_1788410,sup_wb_863361,awardee,11094.19,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76459
as_wb_76712,awd_wb_1788418,sup_wb_0cbed94be5d814e2,awardee,58447.35,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76712
as_wb_76064,awd_wb_1788428,sup_wb_25f780497ec7cd02,awardee,70914.18,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76064
as_wb_75155,awd_wb_1788431,sup_wb_06fb8d2bf9327ba8,awardee,2504.38,USD,src_worldbank_finances1,file_worldbank_ds00005_001,75155
as_wb_76326,awd_wb_1788432,sup_wb_0ab8f048d6ec829e,awardee,106404.01,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76326
as_wb_75866,awd_wb_1788439,sup_wb_0797ba149f68e4c7,awardee,4984.63,USD,src_worldbank_finances1,file_worldbank_ds00005_001,75866
as_wb_75487,awd_wb_1788447,sup_wb_727337,awardee,177935.90,USD,src_worldbank_finances1,file_worldbank_ds00005_001,75487
as_wb_75327,awd_wb_1788448,sup_wb_700937,awardee,81882.64,USD,src_worldbank_finances1,file_worldbank_ds00005_001,75327
as_wb_77647,awd_wb_1788452,sup_wb_784254,awardee,499886.38,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77647
as_wb_76456,awd_wb_1788473,sup_wb_494158,awardee,3804150.86,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76456
as_wb_76457,awd_wb_1788473,sup_wb_617506,awardee,3692264.07,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76457
as_wb_76458,awd_wb_1788473,sup_wb_691279,awardee,3692264.07,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76458
as_wb_75326,awd_wb_1788475,sup_wb_7c4ee51f2ab1a7fa,awardee,1437.30,USD,src_worldbank_finances1,file_worldbank_ds00005_001,75326
as_wb_76063,awd_wb_1788476,sup_wb_861852,awardee,11132.45,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76063
as_wb_76711,awd_wb_1788484,sup_wb_0557fa81f9d50552,awardee,38400.00,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76711
as_wb_76560,awd_wb_1788488,sup_wb_5bb2ed9a2e4a3f5e,awardee,48000.00,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76560
as_wb_75325,awd_wb_1788500,sup_wb_818656,awardee,42527.83,USD,src_worldbank_finances1,file_worldbank_ds00005_001,75325
as_wb_75154,awd_wb_1788542,sup_wb_06c79a1441a492df,awardee,3804.00,USD,src_worldbank_finances1,file_worldbank_ds00005_001,75154
as_wb_75338,awd_wb_1788552,sup_wb_856420,awardee,67299.00,USD,src_worldbank_finances1,file_worldbank_ds00005_001,75338
as_wb_75153,awd_wb_1788579,sup_wb_34990,awardee,7000434.00,USD,src_worldbank_finances1,file_worldbank_ds00005_001,75153
as_wb_76455,awd_wb_1788592,sup_wb_839257,awardee,109646.85,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76455
as_wb_75337,awd_wb_1788595,sup_wb_027de9306ace3e1d,awardee,52678.01,USD,src_worldbank_finances1,file_worldbank_ds00005_001,75337
